x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,class
0.582372427,0.525686264,-1.90961802,0.999347627,0.616649747,0.412438035,-1.834166288,0.999247074,0.641998887,0.412545443,-1.833601594,0.999301195,0.667549014,0.412823439,-1.832653284,0.999248922,0.532613814,0.410546422,-1.852296472,0.998995483,0.495930105,0.411069632,-1.852601051,0.99889648,0.461329043,0.413644671,-1.85229671,0.998747468,0.706523716,0.435772657,-1.225682139,0.9991346,0.402422726,0.443508148,-1.309955835,0.998817205,0.628093779,0.606562495,-1.666074395,0.99960047,0.522520602,0.616085291,-1.692964315,0.999350131,0.859328568,0.834721446,-0.825764537,0.998901725,0.216821015,0.875352979,-0.919112682,0.998268366,1.016050577,1.30725491,-0.782355726,0.520215929,0.051921666,1.347777367,-0.94526875,0.572840691,1.061006665,1.733884096,-1.387107372,0.155136213,0.046824455,1.762095928,-1.428787947,0.093111485,1.123795033,1.874972343,-1.549053907,0.144682437,-0.004893959,1.903182983,-1.591932893,0.082736798,1.052307963,1.900341749,-1.668472886,0.205283687,0.074449182,1.926353455,-1.725929737,0.121596329,1.018349648,1.859030008,-1.47157681,0.227966562,0.104513109,1.882488608,-1.517904878,0.134763449,0.792840958,1.928857923,0.089800224,0.001154239,0.38912195,1.964300394,-0.075179793,0.001119219,0.840793133,2.784373283,-0.070395522,0.005323383,0.378411323,2.823714733,-0.35511148,0.004721297,0.822561979,3.559292793,0.676852345,0.003549988,0.44536677,3.581719875,0.245219335,0.002796095,0.825508475,3.688534021,0.759820461,0.003256529,0.444850624,3.702037334,0.299826264,0.003961579,0.788034856,3.809155464,0.301666647,0.002891581,0.517190397,3.829433918,-0.239722297,0.002056943,Forward
0.577564895,0.525369525,-2.091355801,0.999406815,0.611635923,0.412214875,-2.014977694,0.999302626,0.636498511,0.410940766,-2.014237881,0.999356091,0.661460996,0.40959096,-2.013274193,0.999294877,0.524375916,0.41346705,-2.030411005,0.999105155,0.488452375,0.414350986,-2.03072834,0.999046981,0.454923451,0.416901708,-2.03032279,0.99890554,0.699150741,0.425964832,-1.390187383,0.999207795,0.401364982,0.445200443,-1.458854437,0.99898833,0.627217293,0.603586316,-1.841065526,0.999651194,0.518633842,0.613606453,-1.863220692,0.999460638,0.862314463,0.839400172,-0.962939143,0.999255598,0.206596196,0.88184154,-1.018730879,0.998766303,1.028811455,1.336511135,-0.829400539,0.5256598,0.039605618,1.403336763,-0.927197456,0.527755678,1.040598273,1.800702214,-1.349986076,0.174913302,0.050909758,1.858939409,-1.268283367,0.060221471,1.099406481,1.949747443,-1.503828287,0.154972255,0.00127399,2.014729977,-1.409036875,0.054434687,1.018228054,1.982017279,-1.620362878,0.215123668,0.089763701,2.045099258,-1.555341125,0.08393234,0.98503232,1.939062357,-1.429421782,0.24534975,0.11848408,1.993974447,-1.358773232,0.093617357,0.799051523,1.967379689,0.081002899,0.000728614,0.385186017,2.009916306,-0.066372417,0.000709098,0.83420682,2.842371464,-0.06807179,0.004486288,0.377458125,2.903178692,-0.316663504,0.003969661,0.818204522,3.620193481,0.723371506,0.003094082,0.427800238,3.686351061,0.285194874,0.002412627,0.82349956,3.750867844,0.812036753,0.002732145,0.427731633,3.812713623,0.340422809,0.00331983,0.776823401,3.879244089,0.351884305,0.002369581,0.495910883,3.942530632,-0.208690077,0.001700175,Forward
0.572671056,0.533649802,-1.984181404,0.999055445,0.602673173,0.423303962,-1.914492607,0.998943865,0.626184821,0.421430469,-1.913905144,0.999025822,0.650183916,0.419453979,-1.91311276,0.998923719,0.517505229,0.427487254,-1.92706871,0.998637617,0.4814744,0.429621816,-1.927449822,0.99852246,0.448834598,0.432915092,-1.927195787,0.99831897,0.689683437,0.434667349,-1.313917637,0.99872309,0.397382408,0.461078167,-1.369527578,0.998474419,0.621564209,0.607820272,-1.739824295,0.999308825,0.515425682,0.622142315,-1.758204937,0.998966575,0.857498705,0.830845833,-0.899407625,0.998254716,0.222259849,0.871641397,-0.951470375,0.997532368,1.022913933,1.277971268,-0.848485112,0.47609213,0.060105026,1.358015776,-0.94254601,0.53000325,1.090105295,1.689923882,-1.424821615,0.156640649,0.045771241,1.790449381,-1.374068022,0.079689078,1.157546043,1.82265842,-1.581054211,0.14827989,-0.007317603,1.9354285,-1.524476886,0.072534166,1.092790246,1.847493052,-1.707268119,0.203858554,0.068112433,1.960536838,-1.670847416,0.106158413,1.05757308,1.811541796,-1.510048985,0.23033604,0.099059403,1.915020704,-1.466636419,0.119256705,0.795750082,1.923309207,0.068517782,0.001464849,0.401069254,1.969994903,-0.054474257,0.001458243,0.828758955,2.782829046,-0.046141185,0.005478095,0.416333765,2.821923971,-0.297971368,0.004892407,0.840660453,3.55128336,0.697502673,0.003532979,0.467622638,3.590037346,0.299627513,0.002727739,0.852154076,3.676609993,0.778668344,0.003239359,0.465742022,3.711211205,0.353461236,0.004001825,0.797971368,3.801041365,0.309782803,0.00307624,0.53452158,3.835440636,-0.184446037,0.002226509,Forward
0.55870831,0.533702016,-1.955561876,0.999593318,0.597688437,0.419107437,-1.880375743,0.999471128,0.623577178,0.417112708,-1.879680634,0.999517322,0.648691058,0.414845586,-1.878701091,0.999468267,0.501781166,0.422350645,-1.892807126,0.999342978,0.46746248,0.423239112,-1.893124342,0.999312878,0.435280651,0.425641298,-1.892664552,0.999203146,0.688609302,0.429366231,-1.275500536,0.999404073,0.389259189,0.452186108,-1.33239758,0.99925667,0.615098774,0.614752889,-1.714680314,0.999751747,0.499203116,0.624547124,-1.733404875,0.99961406,0.860451818,0.836023688,-0.899962425,0.999245644,0.199723929,0.88991344,-0.942736745,0.99883014,1.039255142,1.333991051,-0.89700067,0.554672241,0.041924477,1.398607969,-1.025736451,0.542569041,1.068600059,1.800788403,-1.530286312,0.174509957,0.049657285,1.820251465,-1.57557857,0.085684173,1.132202625,1.950860977,-1.70653522,0.155491143,-0.001368821,1.968815088,-1.758877516,0.077161349,1.050864935,1.983207107,-1.820761442,0.221537217,0.086715341,1.991686702,-1.883504272,0.115290716,1.01694119,1.939926386,-1.615063429,0.247057095,0.116839767,1.945729971,-1.666611791,0.128673539,0.811256886,1.978050709,0.078433931,0.000646616,0.395443916,2.021627665,-0.063100398,0.000667358,0.851740301,2.882499695,-0.055985626,0.003799862,0.423248351,2.921555042,-0.305252641,0.003482676,0.86680603,3.660339832,0.776435912,0.002575711,0.466393471,3.713222742,0.332717925,0.002205289,0.879848123,3.789819241,0.869705141,0.002314963,0.463387012,3.844426155,0.3913351,0.003148567,0.821871817,3.924221754,0.407062173,0.002010157,0.533078551,3.96604991,-0.157274798,0.001565686,Forward
0.561692417,0.536954403,-2.136071205,0.999707162,0.597687006,0.425411344,-2.059090614,0.999641776,0.623120904,0.424881339,-2.058338165,0.999666452,0.648687601,0.423844934,-2.057286263,0.999630451,0.506430745,0.424862027,-2.075386286,0.999540806,0.471467078,0.424882531,-2.075699091,0.999501228,0.439175367,0.427024603,-2.075287819,0.999401689,0.69107306,0.443299174,-1.437391281,0.999598801,0.393614084,0.458481908,-1.51359868,0.999450505,0.615075767,0.617852092,-1.888659954,0.999819815,0.503610551,0.626276612,-1.913158417,0.999697328,0.851160526,0.839208007,-1.008709192,0.999302626,0.212122113,0.871661544,-1.077611923,0.998874962,0.943470597,1.305595994,-0.926490068,0.514954627,0.017245054,1.334771514,-1.106327891,0.57730639,1.042650938,1.77975893,-1.476941466,0.143876061,0.009119391,1.738260627,-1.552568793,0.082753479,1.107884407,1.930600643,-1.624918222,0.132991925,-0.046792448,1.879462838,-1.708729625,0.07307367,1.026303768,1.967286825,-1.741819978,0.193286344,0.042660654,1.909142137,-1.835808873,0.110975243,0.990927875,1.921858668,-1.557565331,0.219923526,0.073674023,1.865270257,-1.639438152,0.12601459,0.785650074,1.92244935,0.088054545,0.000719713,0.375355303,1.959173799,-0.073221914,0.000682822,0.816799879,2.780876875,-0.114352107,0.004521732,0.368455261,2.828434706,-0.384656429,0.004061082,0.800348878,3.546054602,0.607862711,0.003255852,0.413795948,3.589776039,0.182057202,0.00253611,0.805321157,3.67560029,0.689578712,0.002759582,0.412963182,3.712687016,0.233871385,0.003294947,0.755282462,3.798584223,0.215343595,0.002418788,0.482357204,3.840631962,-0.323200017,0.00168515,Forward
0.573045909,0.53902626,-2.116095304,0.999649644,0.606735229,0.425970793,-2.039623737,0.999553263,0.631754994,0.42487359,-2.038924217,0.999588668,0.657222331,0.423705101,-2.037961721,0.999529839,0.520394087,0.427410126,-2.052576303,0.99944824,0.483847558,0.428462625,-2.052891016,0.999420881,0.450517803,0.430914879,-2.05248785,0.999310136,0.698550403,0.442222834,-1.41585207,0.999473989,0.397799194,0.459451795,-1.475613713,0.999364436,0.621650219,0.618696809,-1.86634326,0.999754488,0.514743388,0.628956318,-1.885923862,0.999626875,0.86352551,0.846642733,-0.989961743,0.999207079,0.218235075,0.877254367,-1.034425259,0.9988482,1.02242291,1.3175596,-0.917262197,0.526258945,0.055794001,1.35905695,-1.030035615,0.549212694,1.047096252,1.783046842,-1.475151777,0.135625646,0.063038647,1.795474291,-1.461338758,0.069807656,1.108037233,1.935348392,-1.631033659,0.122039177,0.013913453,1.946629047,-1.616079926,0.061774038,1.028241396,1.969914079,-1.746744394,0.178664342,0.100439429,1.976118445,-1.751175284,0.094189599,0.995451033,1.92359674,-1.554952264,0.199644893,0.128545403,1.927461624,-1.549868822,0.10503161,0.798237264,1.930215597,0.081025004,0.000816615,0.393187165,1.970180869,-0.066200033,0.000803274,0.841075659,2.795017004,-0.085676841,0.00450786,0.402635455,2.835251808,-0.338217378,0.004201541,0.841004372,3.555779457,0.68370688,0.002996072,0.454577684,3.601894855,0.255551994,0.002513476,0.849383712,3.683616161,0.769669592,0.002520725,0.454041839,3.727729797,0.309607446,0.003297645,0.798180461,3.807577133,0.305295229,0.002418146,0.523258507,3.846524239,-0.236963868,0.001814498,Forward
0.583026946,0.547057033,-2.298446417,0.999600947,0.622288704,0.435656428,-2.221030712,0.999502182,0.64963305,0.436529279,-2.220447779,0.999529243,0.675900161,0.437242031,-2.219774961,0.999453247,0.533645213,0.428739786,-2.238465071,0.999411225,0.495545924,0.426438451,-2.238917351,0.999368727,0.460864753,0.426186323,-2.238607883,0.999245167,0.71972996,0.45435214,-1.569323182,0.999429762,0.404473782,0.450242877,-1.655179858,0.999374688,0.628056049,0.630902886,-2.034658432,0.999691367,0.520402253,0.634832621,-2.061743975,0.999574721,0.867395937,0.853684664,-1.099827051,0.998809218,0.218063056,0.876711845,-1.159233928,0.99850899,1.017246842,1.326330185,-0.990724385,0.487716675,0.035905361,1.322221994,-1.171533465,0.543604314,1.035851121,1.769640565,-1.493728995,0.131672621,0.030015051,1.737043142,-1.583181024,0.063408837,1.089181662,1.917980313,-1.639027953,0.123797677,-0.017773449,1.881655455,-1.730958581,0.058383763,1.018016934,1.940812945,-1.757660389,0.174981743,0.061149716,1.90518117,-1.861921787,0.088031203,0.987671494,1.895855069,-1.571049809,0.197287023,0.087963939,1.859492898,-1.666465282,0.097047471,0.78820771,1.924698591,0.070253037,0.001900667,0.388978422,1.964741111,-0.056610156,0.001826297,0.825924158,2.785665035,0.009456263,0.007250126,0.398865998,2.821000576,-0.220392212,0.005948339,0.832964003,3.529395342,0.841531754,0.004025409,0.455841333,3.566592455,0.464938253,0.003297264,0.843160391,3.651721954,0.932609677,0.003406411,0.459890842,3.683467865,0.526668906,0.004390758,0.78122884,3.785634041,0.460015684,0.003371906,0.514293194,3.821246147,-0.022569956,0.002518055,Forward
0.575752735,0.533995628,-2.400409222,0.99977392,0.615923941,0.42803967,-2.317457438,0.999688506,0.643813908,0.42959547,-2.316895008,0.999709427,0.670856595,0.431391835,-2.316091776,0.999641776,0.522899091,0.420100451,-2.327974558,0.999648452,0.48590219,0.418562651,-2.328415871,0.999632597,0.453126431,0.419116974,-2.328091145,0.999543369,0.716090083,0.44908762,-1.643617272,0.999624729,0.403721571,0.450912237,-1.696104527,0.99962008,0.626259685,0.622598886,-2.128670692,0.999789059,0.514343321,0.623777628,-2.146099806,0.999710858,0.877135634,0.862003684,-1.170598745,0.99890089,0.230672956,0.888276696,-1.184365034,0.9987638,1.024090052,1.327079773,-1.082937837,0.464384735,0.056234658,1.339447737,-1.245120645,0.550259173,1.041831493,1.801267385,-1.627276063,0.079897232,0.045440972,1.781759262,-1.760131598,0.056518354,1.096568346,1.96651125,-1.786296725,0.076550685,-0.006518602,1.939367294,-1.930562973,0.051944319,1.020892978,1.992349148,-1.91291368,0.116783664,0.076834381,1.965541124,-2.067859173,0.080089666,0.991536915,1.939925075,-1.709070325,0.130459294,0.105190516,1.913819313,-1.850630999,0.089224264,0.799646974,1.937511206,0.06074059,0.002313302,0.392254859,1.977165461,-0.046327826,0.002337052,0.825782895,2.809006453,-0.024258483,0.007618942,0.413810283,2.841520786,-0.233705699,0.00567334,0.847927094,3.571389198,0.772872865,0.004377698,0.461029202,3.586444139,0.449064285,0.003247147,0.862124681,3.702250004,0.85844183,0.003379141,0.463350087,3.70556283,0.509268165,0.004039733,0.786530674,3.82013464,0.343845904,0.003812672,0.523171842,3.838868141,-0.063420802,0.002577576,Forward
0.56871748,0.546742916,-2.084022522,0.999646187,0.607000887,0.439495087,-2.008165836,0.999531984,0.634163439,0.437979937,-2.007573366,0.999572814,0.661639333,0.436975479,-2.006608486,0.999503493,0.51634562,0.436915517,-2.016119242,0.99942565,0.481530666,0.435185194,-2.016429186,0.999402046,0.450415283,0.434435368,-2.016061544,0.99928683,0.706399083,0.45184648,-1.385606766,0.999466956,0.401031613,0.462541699,-1.42335248,0.999376118,0.620101094,0.631647587,-1.834433079,0.999764025,0.512548566,0.636897683,-1.847633839,0.999645233,0.877317667,0.859990358,-0.969988346,0.999172986,0.228323132,0.879043698,-0.987467885,0.998984396,1.034894228,1.342451096,-0.951424658,0.561938584,0.053999364,1.355802298,-1.040169001,0.610242128,1.048947573,1.817632675,-1.570749879,0.138957202,0.058338761,1.792194724,-1.583529115,0.089210331,1.104262352,1.977469206,-1.743710756,0.124206454,0.009700894,1.945310116,-1.761761189,0.07727436,1.025310993,2.006458282,-1.863730311,0.182210237,0.095321357,1.971373558,-1.897054195,0.115996629,0.994924068,1.955944061,-1.654165864,0.199445724,0.123294353,1.922325492,-1.67543292,0.127242699,0.805105686,1.95087862,0.073744304,0.001331013,0.395015001,1.985561013,-0.058692016,0.001397269,0.846913576,2.830286741,-0.070219323,0.005682681,0.407744884,2.877588511,-0.315208375,0.005302501,0.853802264,3.612481594,0.720489979,0.003587635,0.457958579,3.661868811,0.30178535,0.003139377,0.864561141,3.743684769,0.806321204,0.002868869,0.457140267,3.789397717,0.356250077,0.003883918,0.806147933,3.864728928,0.314752817,0.003034224,0.522300422,3.909958363,-0.214031219,0.002355085,Forward
0.568632364,0.549966931,-2.155182838,0.999513984,0.60820502,0.440444827,-2.080352068,0.999417543,0.636207879,0.438856721,-2.079884052,0.99946481,0.664868832,0.437427402,-2.079051256,0.99937588,0.51611656,0.436968088,-2.092023134,0.999262631,0.480865777,0.435063362,-2.092372894,0.999210596,0.449350774,0.434471726,-2.092074156,0.999045789,0.710212708,0.450600982,-1.447931528,0.999360502,0.399260968,0.458533525,-1.505874991,0.99921,0.619786084,0.632768869,-1.899523258,0.999682784,0.511893809,0.634856701,-1.918666601,0.999515057,0.867972434,0.853066087,-1.015337944,0.998881996,0.223190129,0.869578481,-1.046314836,0.998482645,1.012786031,1.337626219,-0.999339998,0.500759661,0.037205756,1.327912331,-1.117012382,0.580550194,1.031237006,1.806707621,-1.617767572,0.105677426,0.012115598,1.741865635,-1.650155783,0.076736048,1.08528924,1.968197227,-1.785049796,0.100749768,-0.042215943,1.886009693,-1.819883466,0.068810157,1.010267615,1.992146373,-1.904943705,0.149309188,0.035577059,1.911083698,-1.959286332,0.103513092,0.980497539,1.940678596,-1.699952483,0.164267749,0.065255582,1.865770936,-1.741969824,0.114628784,0.78798008,1.942563534,0.070143163,0.001999697,0.38039732,1.97571063,-0.055722989,0.001961143,0.827605307,2.811287165,-0.072072119,0.007059723,0.378763735,2.842821598,-0.32048437,0.005950753,0.827886879,3.582628727,0.699556291,0.004033044,0.441588521,3.605987787,0.319231987,0.003298738,0.837305307,3.711131573,0.782854378,0.003336555,0.443374783,3.725396633,0.376144081,0.004202962,0.776551783,3.834603786,0.28257665,0.003523387,0.506748676,3.859787941,-0.191918328,0.00253552,Forward
0.588677287,0.537693024,-2.238268852,0.999644399,0.625807941,0.427357435,-2.154743195,0.999534607,0.654346585,0.42874217,-2.154076576,0.999574482,0.680621862,0.430035591,-2.153180122,0.999494195,0.538543165,0.421170115,-2.173758507,0.999466479,0.501731575,0.419908643,-2.174158573,0.999454319,0.468273818,0.4209342,-2.173777342,0.999338567,0.719597578,0.451785207,-1.49756074,0.999474347,0.409195185,0.450193644,-1.587898374,0.999459207,0.632213295,0.619461656,-1.976386786,0.999787867,0.531626582,0.627534389,-2.004760027,0.999707997,0.870069385,0.861487031,-1.033532977,0.999263823,0.220654577,0.878092289,-1.134098649,0.999095917,1.001586914,1.346496105,-0.930434287,0.446761161,0.043817699,1.35874629,-1.141130805,0.544527709,1.015855789,1.810625076,-1.499310732,0.098326378,0.051556945,1.831577182,-1.587674499,0.041331206,1.071538806,1.967065096,-1.6565696,0.092967115,0.003039241,1.996431231,-1.747016788,0.03845131,0.995114207,1.994362712,-1.781074166,0.139089927,0.09225744,2.027642727,-1.886320233,0.062120203,0.963875055,1.945839643,-1.582286477,0.158460245,0.118828952,1.972141862,-1.676559091,0.067574583,0.790958464,1.936748505,0.095424227,0.000840425,0.379643559,1.971302748,-0.080874182,0.000860118,0.821429312,2.799262524,-0.043038204,0.00530518,0.394000947,2.838018417,-0.299027532,0.004230022,0.829122305,3.555335522,0.791423857,0.003128105,0.434729695,3.591915607,0.361364424,0.002477497,0.838001609,3.686971664,0.882759213,0.002767342,0.433170974,3.71472168,0.420080781,0.003230041,0.783822656,3.805000544,0.405149579,0.002431927,0.505997598,3.844926357,-0.145613894,0.001733771,Forward
0.574806631,0.53721571,-2.27066493,0.999491215,0.612832308,0.428144097,-2.183347464,0.999360263,0.6413275,0.429577351,-2.18286252,0.999372661,0.668049634,0.431054235,-2.182319403,0.999253929,0.522454679,0.423529506,-2.206027269,0.999360383,0.487251043,0.423195362,-2.206601143,0.999330401,0.455944717,0.424639702,-2.206402063,0.999245048,0.708783329,0.452688456,-1.499917984,0.999131024,0.405356824,0.454301119,-1.610281944,0.999428213,0.621974468,0.617527485,-1.996012211,0.999561846,0.520706832,0.619166017,-2.030134916,0.999523759,0.861400843,0.852385283,-1.006431341,0.997497022,0.217209041,0.874056458,-1.133704185,0.997855842,1.00853014,1.266298532,-0.912179112,0.394605815,0.032746613,1.342669249,-1.239720464,0.545265794,1.085629821,1.617547274,-1.516165495,0.09387064,0.043675542,1.739573002,-1.825083613,0.083551049,1.148110867,1.740460157,-1.671437025,0.094020009,0.003287971,1.880950451,-2.004076004,0.076100022,1.095710397,1.755605936,-1.811107278,0.135413885,0.075070381,1.890759587,-2.130592585,0.108008966,1.061622024,1.723333716,-1.605306745,0.152706116,0.101737291,1.847615838,-1.909683108,0.119434401,0.779232681,1.902162313,0.080048524,0.001936276,0.380694449,1.950034261,-0.066617541,0.002136153,0.801394761,2.738740444,0.031120285,0.010436194,0.416588962,2.802663326,-0.209093571,0.00805048,0.820944071,3.492725372,0.932179511,0.005615487,0.449925035,3.525207043,0.564498782,0.004196695,0.828240037,3.62032032,1.026254535,0.004822416,0.448292255,3.635417461,0.630771935,0.005204122,0.781162202,3.736940622,0.511129677,0.004884831,0.516088665,3.778588295,0.036684386,0.003416378,Forward
0.582495868,0.537469625,-2.2039814,0.999528289,0.619707704,0.429623008,-2.121104717,0.999413133,0.646117032,0.43053484,-2.120649338,0.999452651,0.672133327,0.431308508,-2.119920731,0.999338925,0.533231318,0.423356652,-2.140563011,0.999352753,0.496516287,0.421869636,-2.140986681,0.999333799,0.463293374,0.422329903,-2.14073205,0.999200284,0.708713949,0.451384664,-1.454034209,0.99934727,0.409258246,0.449948788,-1.550832033,0.99939549,0.626605451,0.618201017,-1.935878158,0.999704063,0.523217618,0.623689294,-1.966311455,0.999613941,0.865107536,0.857967854,-0.987156093,0.998554409,0.221289605,0.870522857,-1.084334135,0.998529673,1.00893116,1.315361023,-0.912224174,0.446028978,0.029330194,1.317945242,-1.202596307,0.599721551,1.041479349,1.783457756,-1.517712712,0.06806051,0.0155949,1.733341336,-1.803738594,0.080305137,1.095067739,1.947604775,-1.674101591,0.067742936,-0.034208179,1.877913356,-1.98646009,0.071646489,1.02658999,1.969139338,-1.813265681,0.10487888,0.041848719,1.898371577,-2.118655682,0.105292372,0.997819662,1.916692853,-1.606169581,0.114788905,0.070616484,1.853518486,-1.892424583,0.116518416,0.786854863,1.926731944,0.082894675,0.001766148,0.379214555,1.96284616,-0.068640821,0.001867782,0.826485634,2.773896217,-0.100629151,0.007888042,0.392079175,2.811450243,-0.36165604,0.00642032,0.835138321,3.549600601,0.709949195,0.004095712,0.450318009,3.57285738,0.300873011,0.003539978,0.8440575,3.67972827,0.796574354,0.003518419,0.451197863,3.691913843,0.35782817,0.004451356,0.787973166,3.798546076,0.284056515,0.003641173,0.516623139,3.823884487,-0.237588182,0.002717345,Forward
0.571761429,0.529869318,-2.183735847,0.999775112,0.60868448,0.417648911,-2.106069326,0.999675512,0.634543538,0.417979956,-2.105787992,0.99969244,0.661221743,0.418412209,-2.105057478,0.999615669,0.519782126,0.416276813,-2.113606215,0.999672651,0.484783143,0.417422175,-2.114052534,0.999674439,0.452701569,0.420126677,-2.113825798,0.999612868,0.707032204,0.440592766,-1.472779751,0.999593794,0.404871583,0.450915813,-1.514700651,0.999696136,0.622117162,0.613625407,-1.929343581,0.999818981,0.51549232,0.617475033,-1.943512797,0.999780715,0.873382092,0.858462095,-1.077688932,0.998534203,0.217758089,0.871127129,-1.064703107,0.998738229,1.012279034,1.324711084,-1.105861902,0.483268201,0.053872287,1.332906246,-1.287489891,0.585560322,1.026328802,1.798062325,-1.747282028,0.073987074,0.040694773,1.761841536,-2.024102211,0.094800837,1.074600577,1.966061115,-1.926348686,0.070300408,-0.008275986,1.915259123,-2.238166809,0.085362673,1.004395723,1.987887859,-2.055898666,0.109943129,0.068538427,1.932856798,-2.358605146,0.125726074,0.97723794,1.933320761,-1.834227324,0.117632963,0.098210067,1.884722829,-2.114669323,0.137326971,0.785957873,1.938150287,0.046239272,0.002323962,0.377624154,1.966903687,-0.032090414,0.002709569,0.804970741,2.796219349,-0.056802247,0.009709041,0.389980793,2.822660923,-0.231481418,0.00801036,0.818426132,3.561972618,0.820991695,0.005254353,0.436059713,3.574675083,0.512809217,0.004516339,0.832008243,3.688402891,0.914223194,0.003873987,0.4393332,3.692280054,0.57862395,0.004881075,0.752519369,3.819082737,0.383084744,0.004694679,0.482539505,3.83093977,-0.008085741,0.003549137,Forward
0.576944172,0.529206276,-2.13967514,0.999626517,0.613178909,0.416678548,-2.059976816,0.999515533,0.640526354,0.416580677,-2.05951786,0.999551237,0.667376935,0.416690707,-2.058670998,0.999457657,0.526835322,0.413794756,-2.077687263,0.999449432,0.491585553,0.412550449,-2.078081369,0.999437392,0.460328937,0.412944913,-2.077768326,0.999325633,0.708592057,0.437231898,-1.418050528,0.99944061,0.407635391,0.439817309,-1.504872084,0.999473393,0.623613775,0.61147368,-1.882247448,0.999774039,0.521561325,0.617694616,-1.909589648,0.999692678,0.868480504,0.851224422,-0.996090531,0.999021173,0.21846059,0.870204329,-1.068390846,0.998886287,1.017458558,1.322628975,-0.986456931,0.494080067,0.04520154,1.361853123,-1.180039287,0.58064729,1.041754246,1.79776001,-1.634482145,0.086635202,0.038927197,1.827152967,-1.756923318,0.067413479,1.098463058,1.960621953,-1.805724144,0.080955036,-0.012290299,1.988476038,-1.939428449,0.059531569,1.020877123,1.989611626,-1.927968144,0.124551333,0.07186079,2.016278028,-2.0759027,0.090763286,0.990035415,1.937945485,-1.718902946,0.136997923,0.101502478,1.963212252,-1.848532677,0.099996179,0.793655872,1.93630898,0.081138372,0.001331948,0.382183075,1.976367235,-0.066762112,0.001381906,0.83781302,2.806140423,-0.092399657,0.007063945,0.387285411,2.851547718,-0.361626327,0.005715327,0.840172887,3.580574512,0.691740692,0.003993389,0.451773137,3.61248064,0.295499206,0.003214153,0.848357499,3.712683201,0.776502907,0.003186619,0.453864217,3.733606577,0.353379756,0.003875072,0.793984175,3.834098816,0.269190639,0.003320821,0.519978285,3.867118835,-0.227807701,0.002329358,Forward
0.573534489,0.531962633,-2.176661253,0.999606788,0.609235406,0.420335531,-2.091259956,0.999487162,0.634292722,0.420155883,-2.090750456,0.999530435,0.65996927,0.419819117,-2.089967012,0.999423623,0.520970225,0.420852184,-2.111087799,0.999437034,0.485945106,0.422793984,-2.111507177,0.9994362,0.453791022,0.426018,-2.111161709,0.999315858,0.702246428,0.442689776,-1.427036881,0.999422431,0.403287113,0.458598256,-1.5213027,0.999476135,0.623905182,0.613511682,-1.911391139,0.999753535,0.516684353,0.621667147,-1.940761805,0.999677896,0.868287265,0.852043152,-0.982702672,0.998932898,0.213948518,0.888307214,-1.07512331,0.998766422,1.018268704,1.315774798,-0.927904904,0.4610838,0.045765162,1.3645432,-1.155226827,0.558835864,1.046073318,1.791004777,-1.550059557,0.080802433,0.024650455,1.834566593,-1.698804379,0.048277684,1.10338068,1.95261848,-1.713951826,0.07595136,-0.030968308,1.995892525,-1.87424624,0.044188712,1.028472662,1.98216784,-1.847963929,0.116017096,0.0509395,2.028212547,-2.021838665,0.069687903,0.997747064,1.931165218,-1.63816154,0.129782081,0.081443489,1.974076629,-1.793869853,0.076043256,0.795123816,1.949008465,0.083226509,0.001304869,0.382546365,1.992263079,-0.068713374,0.001369351,0.83665812,2.814108372,-0.124979116,0.007468938,0.405034363,2.855960131,-0.374907583,0.005846118,0.857547104,3.596298456,0.690596819,0.004070383,0.465930045,3.629895687,0.293416589,0.003325653,0.869635344,3.729291439,0.777742624,0.003206766,0.467740536,3.753551006,0.350917011,0.004014171,0.810227811,3.851324558,0.258080095,0.003451545,0.536555111,3.884577751,-0.246161133,0.00247961,Forward
